HomePlanet,CryoSleep,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,group,Age_norm,RoomService_norm,FoodCourt_norm,ShoppingMall_norm,Spa_norm,VRDeck_norm,Transported
0.0,0.0,27.0,17.0,65.0,74.0,1548.0,18.0,6668,-0.12722453030313602,-0.31465347977143177,-0.24617984200751628,-0.1669677283116182,1.0993943943320537,-0.2522598183617352,False
0.0,0.0,28.0,32.0,0.0,304.0,291.0,2.0,6669,-0.05750810459852031,-0.2919180646897369,-0.2869194690849231,0.2180295463221576,-0.01765477735016151,-0.26637537732663064,True
0.0,0.0,37.0,864.0,35.0,0.0,0.0,0.0,6670,0.569939726743021,0.969139625174939,-0.26498274681247325,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,False
2.0,1.0,35.0,0.0,0.0,165.07319320926925,0.0,0.0,6671,0.43050687533378956,-0.340420283530686,-0.2869194690849231,-0.014520201451774913,-0.27625565957730913,-0.26813982219724253,True
2.0,0.0,31.0,1002.0,0.0,207.37647617666295,0.0,0.0,6671,0.1516411725153268,1.178305443926532,-0.2869194690849231,0.05629131441999901,-0.27625565957730913,-0.26813982219724253,True
2.0,0.0,14.0,1880.0,0.0,15.0,0.0,0.0,6671,-1.03353806446314,2.509085073375072,-0.2869194690849231,-0.265727898761152,-0.27625565957730913,-0.26813982219724253,False
2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6672,-1.9398515986231442,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6672,-1.7307023215092971,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
2.0,0.0,30.0,77.0,71.0,1147.0,0.0,0.0,6672,0.08192474681071109,-0.2237118194446523,-0.2424192610465249,1.629128252914649,-0.27625565957730913,-0.26813982219724253,False
2.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,6672,-1.2426873415769872,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,0.0,45.0,1595.0,0.0,0.0,0.0,13.0,6673,1.1276711323799467,2.0771121868228692,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.256670930538265,False
1.0,0.0,29.0,0.0,841.0,0.0,1733.0,11.0,6674,0.01220832110609539,-0.340420283530686,0.24018862894737097,-0.2908364166720504,1.2637970170537798,-0.25843537540887696,False
1.0,1.0,32.0,229.831477256036,0.0,0.0,0.0,0.0,6674,0.2213575982199425,0.007933985419653625,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,6674,-0.9638216387585244,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,6674,-0.2666573817123674,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,0.0,25.0,0.0,4.0,0.0,1525.0,475.0,6674,-0.2666573817123674,-0.340420283530686,-0.2844124151109288,-0.2908364166720504,1.0789551493450282,0.15091583457308946,False
0.0,0.0,60.0,707.0,24.0,0.0,0.0,170.0,6675,2.173417517949182,0.7311756139865326,-0.2718771452409575,-0.2908364166720504,-0.27625565957730913,-0.11816200819522898,False
0.0,0.0,24.0,61.0,0.0,0.0,0.0,1495.0,6675,-0.3363738074169831,-0.24796292886512683,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,1.0507827185851708,False
1.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,6676,0.43050687533378956,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,0.0,36.0,268.3965471412022,361.0,512.0,34.0,0.0,6680,0.5002233010384053,0.06638684351924187,-0.060657847931940734,0.5662009946866157,-0.24604112350953244,-0.26813982219724253,True
0.0,0.0,22.0,0.0,833.0,381.0,0.0,12.0,6681,-0.4758066588262145,-0.340420283530686,0.23517452099938246,0.34691993826476947,-0.27625565957730913,-0.257553152973571,True
0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,6683,0.2213575982199425,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,0.0,57.0,0.0,218.0,0.0,8522.0,0.0,6684,1.964268240835335,-0.340420283530686,-0.15028502750223569,-0.2908364166720504,7.296928939528368,-0.26813982219724253,False
1.0,0.0,30.0,0.0,553.4437219890206,335.0,143.0,764.0,6684,0.08192474681071109,-0.340420283530686,0.05995885156376461,0.2699204833380143,-0.14917687552754244,0.4058781183765125,True
1.0,0.0,46.0,0.0,370.0,0.0,2395.0,1638.0,6684,1.1973875580845623,-0.340420283530686,-0.05501697649045364,-0.2908364166720504,1.8520918075499027,1.1769405268339233,False
0.0,0.0,28.0,62.0,202.0,542.0,0.0,232.06612118880346,6691,-0.05750810459852031,-0.24644723452634715,-0.16031324339821273,0.6164180305084125,-0.27625565957730913,-0.06340588361004781,True
1.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,6692,-0.19694095600775172,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,0.0,55.0,0.0,0.0,719.0,274.0,0.0,6693,1.8248353894261036,-0.340420283530686,-0.2869194690849231,0.9126985418570138,-0.032762045384049865,-0.26813982219724253,False
0.0,1.0,66.0,0.0,0.0,165.17390579582366,0.0,0.0,6694,2.591716072176876,-0.340420283530686,-0.2869194690849231,-0.014351618532884629,-0.27625565957730913,-0.26813982219724253,True
0.0,0.0,20.0,0.0,1.0,34.0,0.0,774.0,6697,-0.6152395102354459,-0.340420283530686,-0.2862927055914245,-0.233923776074014,-0.27625565957730913,0.4147003427295721,False
0.0,0.0,31.0,239.0,321.0,0.0,0.0,124.0,6698,0.1516411725153268,0.021830663437652387,-0.08572838767188337,-0.2908364166720504,-0.27625565957730913,-0.15874424021930322,False
2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,6699,-1.103254490167756,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,False
0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,6702,1.476253260903025,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,6706,-0.5455230845308302,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,6706,-0.2666573817123674,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,6707,1.1973875580845623,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6708,-2.00956802432776,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,0.0,2.0,0.0,0.0,0.0,0.0,97.8457157399676,6708,-1.8701351729185285,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.1818181365728734,True
1.0,0.0,36.0,994.0,526.0,0.0,7.0,1279.0,6708,0.5002233010384053,1.1661798892162945,0.04275812849532267,-0.2908364166720504,-0.27003501979864925,0.8602226725590829,False
1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,6708,-0.6849559359400617,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,6708,0.43050687533378956,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,1.0,41.0,0.0,0.0,0.0,0.0,270.52606597240623,6708,0.8488054295614837,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.02947565746132495,True
0.0,1.0,22.0,0.0,0.0,0.0,0.0,186.39974150019253,6709,-0.4758066588262145,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.10369378831054087,True
2.0,0.0,25.0,249.11397570288756,280.0,714.0,0.0,0.0,6711,-0.2666573817123674,0.03716035915307407,-0.11142569090532459,0.9043290358867144,-0.27625565957730913,-0.26813982219724253,False
0.0,0.0,24.0,700.0,0.0,0.0,0.0,0.0,6713,-0.3363738074169831,0.720565753615075,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,False
0.0,0.0,37.0,18.0,238.0,0.0,528.0,0.0,6718,0.569939726743021,-0.31313778543265214,-0.13774975763226435,-0.2908364166720504,0.19295831229875254,-0.26813982219724253,False
0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,6718,-1.6609858958046815,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,False
0.0,1.0,27.349953357930666,0.0,0.0,0.0,0.0,0.0,6718,-0.10282703302488197,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
2.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,6719,0.8488054295614837,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,6720,1.057954706675331,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,6721,-0.4060902331215988,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,6722,-0.05750810459852031,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,0.0,27.0,0.0,33.0,9.0,1847.0,2035.0,6722,-0.12722453030313602,-0.340420283530686,-0.2662362737994704,-0.27577130592551136,1.365104579163384,1.5271828336503903,False
1.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,6722,0.7790890038568681,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,6724,-0.12722453030313602,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,6724,-0.824388787349293,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,0.0,32.0,0.0,390.0,60.0,5015.0,211.0,6725,0.2213575982199425,-0.340420283530686,-0.04248170662048231,-0.19040234502845674,4.180388410419754,-0.08199088834768453,False
0.0,0.0,29.0,68.0,74.0,713.0,37.0,15.0,6726,0.01220832110609539,-0.23735306849366922,-0.2405389705660292,0.9026551346926545,-0.24337513503296393,-0.2549064856676531,True
0.0,0.0,29.0,0.0,316.0,0.0,288.71419478906864,338.0,6727,0.01220832110609539,-0.340420283530686,-0.0888622051393762,-0.2908364166720504,-0.01968608746750261,0.03005136093617265,True
1.0,0.0,41.0,0.0,371.0,0.0,1701.0,21.0,6729,0.8488054295614837,-0.340420283530686,-0.05439021299695507,-0.2908364166720504,1.2353598066370488,-0.24961315105581733,False
1.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,6729,1.3368204094937937,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,0.0,27.0,2664.0,15.0,0.0,109.0,2.0,6729,-0.12722453030313602,3.6973894349783243,-0.2775180166824446,-0.2908364166720504,-0.17939141159531916,-0.26637537732663064,False
0.0,0.0,14.0,0.0,6.0,791.0,49.0,0.0,6730,-1.03353806446314,-0.340420283530686,-0.2831588881239317,1.0332194278293263,-0.2327111811266898,-0.26813982219724253,True
0.0,0.0,32.0,3135.0,2.0,0.0,0.0,0.0,6731,0.2213575982199425,4.411281468543543,-0.28566594209792595,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,False
1.0,0.0,47.0,0.0,2699.0,0.0,671.0,8.0,6734,1.267103983789178,-0.340420283530686,1.4047151998677068,-0.2908364166720504,0.3200370963485193,-0.26108204271479485,True
1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,6734,-1.03353806446314,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,6734,0.569939726743021,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,6734,0.29107402392455817,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
2.0,0.0,33.0,1373.0,0.0,23.0,920.0,6.0,6736,0.29107402392455817,1.740628043613785,-0.2869194690849231,-0.25233668920867286,0.5413141399037075,-0.26284648758540674,True
0.0,0.0,44.0,0.0,714.0,174.0,0.0,0.0,6739,1.057954706675331,-0.340420283530686,0.1605896652730531,0.00042239109437126795,-0.27625565957730913,-0.26813982219724253,True
0.0,0.0,37.0,0.0,1190.0,4.0,455.0,71.0,6741,0.569939726743021,-0.340420283530686,0.4589290881783705,-0.28414081189581086,0.12808592603558494,-0.20550202929051922,True
0.0,0.0,18.0,103.0,0.0,181.0,1611.0,22.0,6741,-0.7546723616446773,-0.18430376663638115,-0.2869194690849231,0.012139699452790531,1.1553801523399927,-0.24873092862051138,False
0.0,0.0,33.0,1288.0,2.0,0.0,0.0,1.0,6742,0.29107402392455817,1.6117940248175142,-0.28566594209792595,-0.2908364166720504,-0.27625565957730913,-0.2672575997619366,True
2.0,0.0,21.0,1244.0,0.0,1119.0,0.0,3.0,6744,-0.5455230845308302,1.5451034739112093,-0.2869194690849231,1.5822590194809718,-0.27625565957730913,-0.26549315489132463,False
2.0,0.0,38.0,1717.0,16.0,39.0,0.0,48.0,6744,0.6396561524476366,2.2620268961539876,-0.27689125318894603,-0.2255542701037145,-0.27625565957730913,-0.22579314530255634,False
2.0,0.0,16.0,1337.0,0.0,2614.0,0.0,0.0,6744,-0.8941052130539087,1.6860630474177174,-0.2869194690849231,4.084741304600515,-0.27625565957730913,-0.26813982219724253,False
2.0,1.0,58.0,0.0,589.7889312181844,0.0,0.0,0.0,6744,2.0339846665399506,-0.340420283530686,0.08273870187217168,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,False
2.0,0.0,41.0,1203.0,756.0,140.0,0.0,0.0,6744,0.8488054295614837,1.4829600060212431,0.18691373199999287,-0.05649024950366515,-0.27625565957730913,-0.26813982219724253,False
0.0,0.0,28.0,545.0,0.0,501.0,0.0,0.0,6745,-0.05750810459852031,0.4856331311042279,-0.2869194690849231,0.5477880815519568,-0.27625565957730913,-0.26813982219724253,False
0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,6746,-0.05750810459852031,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,1.0,31.0,226.95535355407307,0.0,0.0,0.0,0.0,6747,0.1516411725153268,0.0035746610069584055,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
2.0,1.0,27.0,0.0,0.0,0.0,198.52728403823716,0.0,6748,-0.12722453030313602,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.09983184240051309,-0.26813982219724253,True
2.0,0.0,7.0,0.0,0.0,0.0,0.0,119.98422218002383,6748,-1.52155304439545,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.16228704950729028,True
2.0,0.0,25.0,1610.0,29.0,6.0,0.0,0.0,6748,-0.2666573817123674,2.099847601904564,-0.26874332777346466,-0.28079300950769104,-0.27625565957730913,-0.26813982219724253,False
2.0,0.0,34.0,470.0,0.0,183.76133152308134,45.0,539.0,6748,0.3607904496291739,0.37195605569575346,-0.2869194690849231,0.01676189558647161,-0.23626583242878116,0.20737807043267104,False
0.0,0.0,21.0,0.0,13.0,813.0,0.0,0.0,6749,-0.5455230845308302,-0.340420283530686,-0.27877154366944173,1.070045254098644,-0.27625565957730913,-0.26813982219724253,True
0.0,0.0,29.0,0.0,95.0,424.0,1.0,364.0,6750,0.01220832110609539,-0.340420283530686,-0.2273769372025593,0.418897689609345,-0.27536699675178633,0.052989144254127665,False
2.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,6751,-0.4060902331215988,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
2.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,6751,0.1516411725153268,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,False
1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,6753,1.476253260903025,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,6753,-0.2666573817123674,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,False
1.0,0.0,25.0,0.0,4209.0,0.0,2.0,896.0,6754,-0.2666573817123674,-0.340420283530686,2.3511280750505414,-0.2908364166720504,-0.2744783339262635,0.5223314798368995,True
0.0,0.0,23.0,0.0,0.0,12.0,726.0,19.0,6756,-0.4060902331215988,-0.340420283530686,-0.2869194690849231,-0.2707496023433317,0.3689135517522757,-0.2513775959264293,False
0.0,0.0,46.0,0.0,0.0,743.0,4.0,6.0,6756,1.1973875580845623,-0.340420283530686,-0.2869194690849231,0.9528721705144513,-0.27270100827521776,-0.26284648758540674,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6756,-2.00956802432776,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
2.0,0.0,53.0,1964.0,0.0,635.0,0.0,0.0,6757,1.6854025380168722,2.6364033978325634,-0.2869194690849231,0.7720908415559827,-0.27625565957730913,-0.26813982219724253,False
0.0,0.0,25.0,76.0,600.0,0.0,0.0,25.0,6758,-0.2666573817123674,-0.22522751378343195,0.08913862701421656,-0.2908364166720504,-0.27625565957730913,-0.2460842613145935,False
2.0,0.0,30.0,51.0,0.0,1373.0,0.0,5.0,6760,0.08192474681071109,-0.2631198722529234,-0.2869194690849231,2.007429922772185,-0.27625565957730913,-0.26372871002071274,True
2.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,6761,-0.7546723616446773,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,6761,-0.6152395102354459,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,False
0.0,0.0,54.0,0.0,704.0,0.0,0.0,0.0,6762,1.755118963721488,-0.340420283530686,0.15432203033806743,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,False
0.0,0.0,20.0,0.0,97.0,725.0,26.0,104.0,6763,-0.6152395102354459,-0.340420283530686,-0.22612341021556218,0.9227419490213732,-0.2531504261137152,-0.17638868892542248,True
2.0,0.0,32.0,2937.0,60.0,696.0,0.0,0.0,6764,0.2213575982199425,4.111173989465171,-0.2493136594750091,0.8741988143936362,-0.27625565957730913,-0.26813982219724253,False
2.0,0.0,31.0,76.0,0.0,2398.0,102.0,23.0,6764,0.1516411725153268,-0.22522751378343195,-0.2869194690849231,3.7231786466835777,-0.18561205137397904,-0.2478487061852054,True
2.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,6765,1.8248353894261036,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,0.0,16.0,399.0,0.0,3.0,0.0,137.0,6766,-0.8941052130539087,0.26434175764239776,-0.2869194690849231,-0.2858147130898707,-0.27625565957730913,-0.14727534856032573,False
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6766,-2.00956802432776,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,6766,-1.8004187472139128,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,0.0,33.0,47.0,0.0,0.0,556.0306404887297,3047.0,6773,0.29107402392455817,-0.26918264960804206,-0.2869194690849231,-0.2908364166720504,0.2178681004766821,2.419991938180024,False
0.0,1.0,45.0,0.0,0.0,165.10568114041584,0.0,0.0,6774,1.1276711323799467,-0.340420283530686,-0.2869194690849231,-0.0144658198650361,-0.27625565957730913,-0.26813982219724253,True
0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,6774,-1.5912694701000656,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,False
0.0,0.0,33.0,0.0,0.0,704.0,0.0,0.0,6774,0.29107402392455817,-0.340420283530686,-0.2869194690849231,0.8875900239461154,-0.27625565957730913,-0.26813982219724253,False
0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,6775,-1.03353806446314,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,0.0,24.0,1.0,0.0,0.0,691.0,0.0,6776,-0.3363738074169831,-0.3389045891919063,-0.2869194690849231,-0.2908364166720504,0.33781035285897615,-0.26813982219724253,False
0.0,0.0,47.0,0.0,758.0,0.0,0.0,1417.0,6778,1.267103983789178,-0.340420283530686,0.18816725898699,-0.2908364166720504,-0.27625565957730913,0.9819693686313057,False
1.0,0.0,37.0,0.0,7920.0,270.0,1.0,322.0,6779,0.569939726743021,-0.340420283530686,4.67704739942372,0.16111690572412116,-0.27536699675178633,0.015935801971277256,True
1.0,1.0,14.0,178.06125062070342,0.0,0.0,0.0,0.0,6779,-1.03353806446314,-0.07053385400885986,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,6779,1.057954706675331,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,6779,-1.2426873415769872,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,6780,-0.9638216387585244,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,0.0,39.0,2167.0,30.0,1472.0,353.2503498578401,0.0,6780,0.7093725781522524,2.944089348604834,-0.2681165642799661,2.1731461409841146,0.03766479444429224,-0.26813982219724253,True
0.0,0.0,15.0,212.57586336219958,0.0,533.0,72.0,0.0,6782,-0.9638216387585244,-0.018220250871401864,-0.2869194690849231,0.6013529197618734,-0.21227193613966439,-0.26813982219724253,False
0.0,0.0,60.0,0.0,0.0,0.0,8.0,698.0,6784,2.173417517949182,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.2691463569731264,0.347651437646319,False
0.0,0.0,49.0,0.0,366.0,0.0,0.0,401.0,6784,1.4065368351984093,-0.340420283530686,-0.0575240304644479,-0.2908364166720504,-0.27625565957730913,0.08563137436044826,True
0.0,0.0,23.0,8.0,173.0,0.0,1052.0,0.0,6786,-0.4060902331215988,-0.3282947288204487,-0.17848938470967116,-0.2908364166720504,0.6586176328727229,-0.26813982219724253,False
0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6787,-1.3821201929862186,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6787,-2.00956802432776,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,False
0.0,0.0,17.0,108.0,4.0,1898.0,13.0,0.0,6787,-0.824388787349293,-0.17672529494248287,-0.2844124151109288,2.8862280496536297,-0.26470304284551216,-0.26813982219724253,False
0.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,6787,0.9185218552660995,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,1.0,16.0,0.0,0.0,164.55266764831615,0.0,157.63573248215476,6787,-0.8941052130539087,-0.340420283530686,-0.2869194690849231,-0.01539150980979301,-0.27625565957730913,-0.1290700423955968,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6787,-2.00956802432776,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,0.0,26.0,113.0,38.0,0.0,0.0,630.0,6787,-0.19694095600775172,-0.16914682324858457,-0.2631024563319776,-0.2908364166720504,-0.27625565957730913,0.28766031204551357,False
0.0,0.0,56.0,2.0,736.0,0.0,71.0,0.0,6788,1.8945518151307192,-0.3373888948531267,0.17437846213002153,-0.2908364166720504,-0.21316059896518721,-0.26813982219724253,False
2.0,0.0,26.0,866.0,0.0,0.0,0.0,0.0,6789,-0.19694095600775172,0.9721710138524983,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
2.0,0.0,41.0,145.0,0.0,2383.0,30.0,40.0,6792,0.8488054295614837,-0.12064460440763551,-0.2869194690849231,3.698070128772679,-0.24959577481162384,-0.23285092478500405,True
2.0,0.0,27.0,20.0,0.0,1000.0,36.0,0.0,6794,-0.12722453030313602,-0.31010639675509283,-0.2869194690849231,1.3830647773878442,-0.24426379785848676,-0.26813982219724253,True
0.0,0.0,31.0,470.0,0.0,0.0,182.0,52.0,6796,0.1516411725153268,0.37195605569575346,-0.2869194690849231,-0.2908364166720504,-0.11451902533215153,-0.2222642555613325,False
0.0,0.0,40.0,3.0,0.0,61.0,0.0,742.0,6798,0.7790890038568681,-0.335873200514347,-0.2869194690849231,-0.18872844383439683,-0.27625565957730913,0.38646922479978135,True
1.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,6799,0.7790890038568681,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,6800,-0.9638216387585244,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,0.0,50.0,0.0,7293.0,136.0,97.0,440.0,6801,1.476253260903025,-0.340420283530686,4.284066689000119,-0.06318585427990474,-0.19005536550159327,0.12003804933738078,True
1.0,0.0,42.0,1751.0,516.0,0.0,12.0,672.0,6802,0.9185218552660995,2.313560503672496,0.03649049356033701,-0.2908364166720504,-0.265591705671035,0.32471365432836397,False
1.0,0.0,50.0,52.0,996.0,0.0,700.0,1.0,6805,1.476253260903025,-0.26160417791414375,0.3373369704396487,-0.2908364166720504,0.34580831828868175,-0.2672575997619366,False
0.0,0.0,39.0,14.0,583.0,310.0,0.0,0.0,6806,0.7093725781522524,-0.31920056278777076,0.07848364762474093,0.22807295348651696,-0.27625565957730913,-0.26813982219724253,True
0.0,0.0,27.0,0.0,459.8554865413531,192.0,38.0,599.0,6808,-0.12722453030313602,-0.340420283530686,0.0013011621642182276,0.030552612587449374,-0.24248647220744107,0.26031141655102874,False
